Unnamed: 0,quote,author,tags,likes,sentiment,normalized_likes
2087,"I have done it,"" she says. At first I do not understand. But then I see the tomb, and the marks she has made on the stone. A C H I L L E S, it reads. And beside it, P A T R O C L U S.""Go,"" she says. ""He waits for you.""In the darkness, two shadows, reaching through the hopeless, heavy dusk. Their hands meet, and light spills in a flood like a hundred golden urns pouring out of the sun.","Madeline Miller, The Song of Achilles","love,death",781.0,-0.1779,0.00505024344763286
2088,"My life-my whole life- take it, and do with it what you will. I love you-love you as I have never loved any living thing. From the moment I met you I loved you, loved you blindly, adoringly,madly!You didn't know it then-you know it now.","Oscar Wilde, Lady Windermere's Fan",love,231.0,-0.6736,0.0014891743499430231
2089,"Who fixes broken people? Is it only other broken people, ones who've already been ruined? And do we need to be fixed? It was the messiness and hurt in our pasts that drove us, and that same hurt connected us at a subdermal level, the kind of scars written so deeply in your cells that you can't even see them anymore, only recognize them in someone else.","Leah Raeder, Unteachable",love,,-0.9489,
2090,"Love doesn't give you very many choices. When you love someone, you just want to be with them. If they break your heart, you will still love them. Because hearts are easy to break, and though love is tender and sometimes fragile, love isn't. Love sort of envelops you. It covers you like a giant shadow, then pulls you in like a blanket. You are so warm. The feeling surrounds you, and no matter how you feel, it is always there. You can't escape it. But you wouldn't want to. You are so, so safe. You can't remember the last time you were this happy. Were you ever? This happy? Every second you are apart feels like hours. Sometimes, right before you fall asleep, you miss them so much it hurts. You ache for them. Their warmth. Their touch. Their smell. You need them. When you can't sleep you wish and wish and wish that they would wake up and talk to you. When you dream of them, you wake up smiling. When pain stabs into you, you reach out for them. You cry to them, begging them to hold you and make it all go away, make everything go away. Love addicts you to its feeling. You never, ever want to lose that feeling. Sometimes the fear of losing love drives people to do crazy things. Like buy a plane ticket. Make a phone call. Run out of a class. Cry. Write. Laugh.Because when you love someone, you really love them. You give them your whole heart. You trust them. You never want to be away from them. Sometimes, you don't even need their words. You just need them there.Love is such an amazing thing, and too many people take it for granted. If you're in love, don't let it go. Don't you dare let it go.",Alysha Speer,"life,love",217.0,0.9962,0.0013985289547290998
2091,"The purpose of relationship is not to have another who might complete you, but to have another with whom you might share your completeness.",Neale Donald Walsch,love,236.0,0.4215,0.0015215477053765669
2092,The knowledge that she would never be loved in return acted upon her ideas as a tide acts upon cliffs.,"Thornton Wilder, The Bridge of San Luis Rey","love,friendship",233.0,-0.4847,0.0015021236921164405
2093,I loved him as we always love for the first time, with idolatry and wild passion.,,,0.8442,
2094,"It is that we are never so defenseless against suffering as when we love, never no helplessly unhappy as when we have lost our loved object of its love.","Sigmund Freud, Civilization and Its Discontents","love,pain",,0.8279,
2095,Her existence alone was excuse enough to justify the creation of the entire world.,Stephenie Meyer,love,224.0,0.1027,0.0014438516523360616
2096,"Our lips met hungrily, and his clever artistic hands wrapped around my hips. A sudden buzz from my regular cell phone startled me from the kissing.""Don't,"" said Adrian, his eyes ablaze and breathing ragged.""What if there's a crisis at school?"" I asked. ""What if Angeline 'accidentally' stole one of the campus buses and drove it into the library?""""Why would she do that?""""Are you saying she wouldn't?""He sighed. ""Go check it.","Richelle Mead, The Fiery Heart","love,humor",202.0,-0.5803,0.001301408888428468
2097,What barrier is there that love cannot break?,"Mahatma Gandhi, The Story of My Experiments With Truth",love,211.0,0.5719,0.001359680928208847
2098,The most introspective of souls are often those that have been hurt the most.,Shannon L. Alder,love,,-0.5267,
2099,"My mother used to tell me that when push comes to shove, you always know who to turn to. That being a family isn't a social construct but an instinct.","Jodi Picoult, Keeping Faith","love,friendship",195.0,0.0,0.0012560861908215062
2100,"You said move on, where do I go?",Katy Perry,"love,death",,0.0,
2101,"Infantile love follows the principle: ""I love because I am loved."" Mature love follows the principle: ""I am loved because I love."" Immature love says: ""I love you because I need you."" Mature love says: ""I need you because I love you.","Erich Fromm, The Art of Loving","love,art",274.0,0.9911,0.0017675852066715012
2102,"Love is like a good cake; you never know when it's coming, but you'd better eat it when it does!",C. JoyBell C.,"love,inspiration",186.0,0.857,0.001197814151041127
2103,"Don't you know that love isn't just going to bed? Love isn't an act, it's a whole life. It's staying with her now because she needs you; it's knowing you and she will still care about each other when sex and daydreams, fights and futures -- when all that's on the shelf and done with. Love -- why, I'll tell you what love is: it's you at seventy-five and her at seventy-one, each of you listening for the other's step in the next room, each afraid that a sudden silence, a sudden cry, could mean a lifetime's talk is over.",Brian Moore,"life,love",185.0,0.9451,0.0011913394799544182
2104,"I understood that as much as I had resisted the outside, as much as I had constricted my life, as much as I had closed and narrowed the channels into me, there were still many takers for the quiet heart.","Steve Martin, The Pleasure of My Company",love,185.0,0.0,0.0011913394799544182
2105,"I don't want to live, I want to love first and live incidentally.",Zelda Fitzgerald,"life,love",617.0,0.5798,0.003988397389412618
